date,value
2014-10-10 00:00:00.000000,145.9715
2014-10-13 00:00:00.000000,146.2765
2014-10-14 00:00:00.000000,146.9716
2014-10-15 00:00:00.000000,143.1297
2014-10-16 00:00:00.000000,142.8985
2014-10-17 00:00:00.000000,145.5295
2014-10-20 00:00:00.000000,144.7279
2014-10-21 00:00:00.000000,147.1593
2014-10-22 00:00:00.000000,147.9180
2014-10-23 00:00:00.000000,148.4009
2014-10-24 00:00:00.000000,147.7624
2014-10-27 00:00:00.000000,147.2075
2014-10-28 00:00:00.000000,148.0791
2014-10-29 00:00:00.000000,149.2492
2014-10-30 00:00:00.000000,149.5544
2014-10-31 00:00:00.000000,151.4817
2014-11-03 00:00:00.000000,150.2941
2014-11-04 00:00:00.000000,149.5368
2014-11-05 00:00:00.000000,151.3662
2014-11-06 00:00:00.000000,151.7833
2014-11-07 00:00:00.000000,152.0095
2014-11-10 00:00:00.000000,153.0609
2014-11-11 00:00:00.000000,153.4102
2014-11-12 00:00:00.000000,153.0562
2014-11-13 00:00:00.000000,153.7175
2014-11-14 00:00:00.000000,154.1016
2014-11-17 00:00:00.000000,154.4250
2014-11-18 00:00:00.000000,155.2109
2014-11-19 00:00:00.000000,154.8134
2014-11-20 00:00:00.000000,154.6101
2014-11-21 00:00:00.000000,156.1284
2014-11-24 00:00:00.000000,155.7721
2014-11-25 00:00:00.000000,155.9896
2014-11-26 00:00:00.000000,155.8862
2014-11-27 00:00:00.000000,155.9690
2014-11-28 00:00:00.000000,155.9106
2014-12-01 00:00:00.000000,154.4102
2014-12-02 00:00:00.000000,156.2445
2014-12-03 00:00:00.000000,155.7036
2014-12-04 00:00:00.000000,155.0844
2014-12-05 00:00:00.000000,156.5550
2014-12-08 00:00:00.000000,155.1228
2014-12-09 00:00:00.000000,152.0187
2014-12-10 00:00:00.000000,151.4982
2014-12-11 00:00:00.000000,150.6587
2014-12-12 00:00:00.000000,147.1153
2014-12-15 00:00:00.000000,144.6202
2014-12-16 00:00:00.000000,147.7555
2014-12-17 00:00:00.000000,147.8836
2014-12-18 00:00:00.000000,150.8492
2014-12-19 00:00:00.000000,152.6198
2014-12-22 00:00:00.000000,153.3894
2014-12-23 00:00:00.000000,153.9622
2014-12-24 00:00:00.000000,154.2164
2014-12-29 00:00:00.000000,154.6218
2014-12-30 00:00:00.000000,152.8879
2014-12-31 00:00:00.000000,153.3969
2015-01-02 00:00:00.000000,153.0278
2015-01-05 00:00:00.000000,150.3368
2015-01-06 00:00:00.000000,149.1465
2015-01-07 00:00:00.000000,150.2724
2015-01-08 00:00:00.000000,153.5412
2015-01-09 00:00:00.000000,152.0995
2015-01-12 00:00:00.000000,151.9928
2015-01-13 00:00:00.000000,152.9938
2015-01-14 00:00:00.000000,149.7076
2015-01-15 00:00:00.000000,151.9349
2015-01-16 00:00:00.000000,152.9337
2015-01-19 00:00:00.000000,153.8331
2015-01-20 00:00:00.000000,154.6004
2015-01-21 00:00:00.000000,156.8553
2015-01-22 00:00:00.000000,158.4112
2015-01-23 00:00:00.000000,159.2563
2015-01-26 00:00:00.000000,159.6289
2015-01-27 00:00:00.000000,158.6632
2015-01-28 00:00:00.000000,159.0466
2015-01-29 00:00:00.000000,158.6492
2015-01-30 00:00:00.000000,157.4115
2015-02-02 00:00:00.000000,158.1218
