date,value
2014-10-06 23:59:59.000000,135.8787
2014-10-07 23:59:59.000000,136.1004
2014-10-08 23:59:59.000000,136.2556
2014-10-09 23:59:59.000000,136.2480
2014-10-10 23:59:59.000000,136.3424
2014-10-13 23:59:59.000000,136.4953
2014-10-14 23:59:59.000000,136.7251
2014-10-15 23:59:59.000000,137.0673
2014-10-16 23:59:59.000000,136.6434
2014-10-17 23:59:59.000000,136.5117
2014-10-20 23:59:59.000000,136.5547
2014-10-21 23:59:59.000000,136.5409
2014-10-22 23:59:59.000000,136.5278
2014-10-23 23:59:59.000000,136.3491
2014-10-24 23:59:59.000000,136.3894
2014-10-27 23:59:59.000000,136.4726
2014-10-28 23:59:59.000000,136.4023
2014-10-29 23:59:59.000000,136.2971
2014-10-30 23:59:59.000000,136.3907
2014-10-31 23:59:59.000000,136.4474
2014-11-03 23:59:59.000000,136.3911
2014-11-04 23:59:59.000000,136.5952
2014-11-05 23:59:59.000000,136.4758
2014-11-06 23:59:59.000000,136.3805
2014-11-07 23:59:59.000000,136.5738
2014-11-10 23:59:59.000000,136.5450
2014-11-11 23:59:59.000000,136.4952
2014-11-12 23:59:59.000000,136.4879
2014-11-13 23:59:59.000000,136.5889
2014-11-14 23:59:59.000000,136.7248
2014-11-17 23:59:59.000000,136.7484
2014-11-18 23:59:59.000000,136.7018
2014-11-19 23:59:59.000000,136.5816
2014-11-20 23:59:59.000000,136.7568
2014-11-21 23:59:59.000000,136.9643
2014-11-24 23:59:59.000000,137.0588
2014-11-25 23:59:59.000000,137.2905
2014-11-26 23:59:59.000000,137.4240
2014-11-27 23:59:59.000000,137.6439
2014-11-28 23:59:59.000000,137.8030
2014-12-01 23:59:59.000000,137.7050
2014-12-02 23:59:59.000000,137.4170
2014-12-03 23:59:59.000000,137.4371
2014-12-04 23:59:59.000000,137.4911
2014-12-05 23:59:59.000000,137.3196
2014-12-08 23:59:59.000000,137.5101
2014-12-09 23:59:59.000000,137.6844
2014-12-10 23:59:59.000000,137.8181
2014-12-11 23:59:59.000000,137.7872
2014-12-12 23:59:59.000000,138.1170
2014-12-15 23:59:59.000000,138.0254
2014-12-16 23:59:59.000000,138.1975
2014-12-17 23:59:59.000000,138.0541
2014-12-18 23:59:59.000000,137.8908
2014-12-19 23:59:59.000000,138.0513
2014-12-22 23:59:59.000000,138.1671
2014-12-23 23:59:59.000000,137.9127
2014-12-24 23:59:59.000000,137.9497
2014-12-26 23:59:59.000000,138.0089
2014-12-29 23:59:59.000000,138.2769
2014-12-30 23:59:59.000000,138.4186
2014-12-31 23:59:59.000000,138.5148
2015-01-02 23:59:59.000000,138.8259
2015-01-05 23:59:59.000000,139.0581
2015-01-06 23:59:59.000000,139.5383
2015-01-07 23:59:59.000000,139.4608
2015-01-08 23:59:59.000000,139.3174
