date,value
2014-10-10 23:59:59.000000,196.9330
2014-10-13 23:59:59.000000,194.8411
2014-10-14 23:59:59.000000,196.2743
2014-10-15 23:59:59.000000,194.4956
2014-10-16 23:59:59.000000,193.0930
2014-10-17 23:59:59.000000,194.3371
2014-10-20 23:59:59.000000,195.7450
2014-10-21 23:59:59.000000,198.5883
2014-10-22 23:59:59.000000,199.2411
2014-10-23 23:59:59.000000,201.0350
2014-10-24 23:59:59.000000,201.4520
2014-10-27 23:59:59.000000,200.7501
2014-10-28 23:59:59.000000,202.5566
2014-10-29 23:59:59.000000,202.9026
2014-10-30 23:59:59.000000,204.9651
2014-10-31 23:59:59.000000,207.4973
2014-11-03 23:59:59.000000,206.7268
2014-11-04 23:59:59.000000,206.3171
2014-11-05 23:59:59.000000,207.5670
2014-11-06 23:59:59.000000,208.7298
2014-11-07 23:59:59.000000,209.4538
2014-11-10 23:59:59.000000,210.0471
2014-11-11 23:59:59.000000,210.2111
2014-11-12 23:59:59.000000,210.7044
2014-11-13 23:59:59.000000,212.1752
2014-11-14 23:59:59.000000,213.5459
2014-11-17 23:59:59.000000,213.1303
2014-11-18 23:59:59.000000,214.9199
2014-11-19 23:59:59.000000,214.1465
2014-11-20 23:59:59.000000,213.7024
2014-11-21 23:59:59.000000,215.4526
2014-11-24 23:59:59.000000,215.6516
2014-11-25 23:59:59.000000,215.6206
2014-11-26 23:59:59.000000,215.3386
2014-11-27 23:59:59.000000,215.9846
2014-11-28 23:59:59.000000,216.2724
2014-12-01 23:59:59.000000,214.2468
2014-12-02 23:59:59.000000,215.8641
2014-12-03 23:59:59.000000,215.5223
2014-12-04 23:59:59.000000,215.4513
2014-12-05 23:59:59.000000,217.1322
2014-12-08 23:59:59.000000,215.3347
2014-12-09 23:59:59.000000,214.1115
2014-12-10 23:59:59.000000,210.9757
2014-12-11 23:59:59.000000,211.0716
2014-12-12 23:59:59.000000,208.3462
2014-12-15 23:59:59.000000,207.1766
2014-12-16 23:59:59.000000,205.2557
2014-12-17 23:59:59.000000,208.6114
2014-12-18 23:59:59.000000,212.8636
2014-12-19 23:59:59.000000,214.2061
2014-12-22 23:59:59.000000,215.0849
2014-12-23 23:59:59.000000,216.6828
2014-12-24 23:59:59.000000,216.5519
2014-12-29 23:59:59.000000,217.5742
2014-12-30 23:59:59.000000,215.9009
2014-12-31 23:59:59.000000,213.8695
2015-01-02 23:59:59.000000,216.3548
2015-01-05 23:59:59.000000,214.4711
2015-01-06 23:59:59.000000,213.3085
2015-01-07 23:59:59.000000,215.8995
2015-01-08 23:59:59.000000,219.6463
2015-01-09 23:59:59.000000,217.4360
2015-01-12 23:59:59.000000,216.6629
2015-01-13 23:59:59.000000,216.1971
2015-01-14 23:59:59.000000,214.3010
2015-01-15 23:59:59.000000,214.3343
2015-01-16 23:59:59.000000,216.6444
2015-01-19 23:59:59.000000,216.8227
2015-01-20 23:59:59.000000,216.6919
2015-01-21 23:59:59.000000,218.8651
2015-01-22 23:59:59.000000,221.3280
2015-01-23 23:59:59.000000,221.8603
2015-01-26 23:59:59.000000,222.0342
2015-01-27 23:59:59.000000,218.8856
2015-01-28 23:59:59.000000,217.0257
2015-01-29 23:59:59.000000,219.2682
2015-01-30 23:59:59.000000,218.1247
2015-02-02 23:59:59.000000,220.0405
2015-02-03 23:59:59.000000,221.4139
2015-02-04 23:59:59.000000,219.9989
2015-02-05 23:59:59.000000,220.4405
2015-02-06 23:59:59.000000,219.9013
2015-02-09 23:59:59.000000,219.4579
2015-02-10 23:59:59.000000,220.7529
2015-02-11 23:59:59.000000,220.1126
2015-02-12 23:59:59.000000,221.1768
2015-02-13 23:59:59.000000,222.1858
2015-02-16 23:59:59.000000,222.5813
2015-02-17 23:59:59.000000,223.4359
2015-02-18 23:59:59.000000,222.2457
2015-02-19 23:59:59.000000,222.7217
2015-02-20 23:59:59.000000,224.7217
2015-02-23 23:59:59.000000,223.7416
2015-02-24 23:59:59.000000,224.2038
2015-02-25 23:59:59.000000,224.0763
2015-02-26 23:59:59.000000,224.9793
2015-02-27 23:59:59.000000,224.0824
2015-03-02 23:59:59.000000,226.0689
2015-03-03 23:59:59.000000,225.0959
2015-03-04 23:59:59.000000,225.6007
2015-03-05 23:59:59.000000,226.4379
2015-03-06 23:59:59.000000,226.4887
2015-03-09 23:59:59.000000,225.9175
2015-03-10 23:59:59.000000,222.5428
2015-03-11 23:59:59.000000,224.4940
2015-03-12 23:59:59.000000,227.5639
2015-03-13 23:59:59.000000,228.9857
2015-03-16 23:59:59.000000,230.7851
2015-03-17 23:59:59.000000,231.2230
2015-03-18 23:59:59.000000,234.4914
2015-03-19 23:59:59.000000,233.3703
2015-03-20 23:59:59.000000,233.1722
2015-03-23 23:59:59.000000,233.4693
2015-03-24 23:59:59.000000,233.8903
2015-03-25 23:59:59.000000,231.0415
2015-03-26 23:59:59.000000,230.8193
2015-03-27 23:59:59.000000,230.4900
2015-03-30 23:59:59.000000,233.4143
2015-03-31 23:59:59.000000,230.7614
2015-04-01 23:59:59.000000,230.7842
2015-04-02 23:59:59.000000,232.1451
2015-04-07 23:59:59.000000,233.2114
2015-04-08 23:59:59.000000,232.8984
2015-04-09 23:59:59.000000,236.5918
2015-04-10 23:59:59.000000,238.9694
2015-04-13 23:59:59.000000,238.2105
2015-04-14 23:59:59.000000,236.7541
2015-04-15 23:59:59.000000,237.6473
2015-04-16 23:59:59.000000,235.9160
2015-04-17 23:59:59.000000,232.6492
2015-04-20 23:59:59.000000,234.6640
2015-04-21 23:59:59.000000,234.8496
2015-04-22 23:59:59.000000,233.7846
2015-04-23 23:59:59.000000,234.2828
2015-04-24 23:59:59.000000,233.4310
2015-04-27 23:59:59.000000,232.8548
2015-04-28 23:59:59.000000,231.4761
2015-04-29 23:59:59.000000,228.5629
2015-04-30 23:59:59.000000,227.5282
2015-05-01 23:59:59.000000,231.7362
2015-05-05 23:59:59.000000,229.8935
2015-05-06 23:59:59.000000,228.8223
2015-05-07 23:59:59.000000,229.2502
2015-05-08 23:59:59.000000,228.6783
2015-05-11 23:59:59.000000,225.8835
2015-05-12 23:59:59.000000,224.0140
2015-05-13 23:59:59.000000,223.8032
2015-05-14 23:59:59.000000,225.0838
2015-05-15 23:59:59.000000,225.0969
2015-05-18 23:59:59.000000,227.0382
2015-05-19 23:59:59.000000,229.2257
2015-05-20 23:59:59.000000,228.4055
2015-05-21 23:59:59.000000,227.4411
2015-05-22 23:59:59.000000,229.1745
2015-05-26 23:59:59.000000,228.2912
2015-05-27 23:59:59.000000,230.4895
2015-05-28 23:59:59.000000,230.8666
2015-05-29 23:59:59.000000,229.9041
2015-06-01 23:59:59.000000,230.6641
2015-06-02 23:59:59.000000,229.3671
2015-06-03 23:59:59.000000,230.2746
2015-06-04 23:59:59.000000,228.0159
2015-06-05 23:59:59.000000,228.0194
2015-06-08 23:59:59.000000,226.4566
2015-06-09 23:59:59.000000,225.7192
2015-06-10 23:59:59.000000,225.3670
2015-06-11 23:59:59.000000,226.4020
2015-06-12 23:59:59.000000,224.2292
2015-06-15 23:59:59.000000,223.0101
2015-06-16 23:59:59.000000,222.5735
2015-06-17 23:59:59.000000,221.1357
2015-06-18 23:59:59.000000,221.0105
2015-06-19 23:59:59.000000,220.2029
2015-06-22 23:59:59.000000,223.7455
2015-06-23 23:59:59.000000,225.1838
2015-06-24 23:59:59.000000,223.9441
2015-06-25 23:59:59.000000,223.3488
2015-06-26 23:59:59.000000,222.7325
2015-06-29 23:59:59.000000,217.7015
2015-06-30 23:59:59.000000,218.0484
2015-07-01 23:59:59.000000,220.8668
2015-07-02 23:59:59.000000,221.2077
2015-07-03 23:59:59.000000,221.0178
2015-07-06 23:59:59.000000,219.0050
2015-07-07 23:59:59.000000,221.5283
2015-07-08 23:59:59.000000,219.8133
2015-07-09 23:59:59.000000,220.5397
2015-07-10 23:59:59.000000,221.8485
2015-07-13 23:59:59.000000,223.5223
2015-07-14 23:59:59.000000,224.2342
2015-07-15 23:59:59.000000,223.4169
2015-07-16 23:59:59.000000,225.5435
2015-07-17 23:59:59.000000,224.7634
2015-07-20 23:59:59.000000,225.5824
2015-07-21 23:59:59.000000,225.5443
2015-07-22 23:59:59.000000,223.1584
2015-07-23 23:59:59.000000,224.3466
2015-07-24 23:59:59.000000,222.5423
2015-07-27 23:59:59.000000,220.0461
2015-07-28 23:59:59.000000,221.6269
2015-07-29 23:59:59.000000,222.1695
2015-07-30 23:59:59.000000,222.5168
2015-07-31 23:59:59.000000,223.3400
2015-08-03 23:59:59.000000,222.5873
2015-08-04 23:59:59.000000,222.5974
2015-08-05 23:59:59.000000,222.7850
2015-08-06 23:59:59.000000,223.1243
2015-08-07 23:59:59.000000,223.0387
2015-08-10 23:59:59.000000,224.4382
2015-08-11 23:59:59.000000,221.9120
2015-08-12 23:59:59.000000,220.1817
2015-08-13 23:59:59.000000,220.9300
2015-08-14 23:59:59.000000,220.9323
2015-08-17 23:59:59.000000,221.7315
2015-08-18 23:59:59.000000,220.3127
2015-08-19 23:59:59.000000,218.3150
2015-08-20 23:59:59.000000,214.2392
2015-08-21 23:59:59.000000,208.4703
2015-08-24 23:59:59.000000,199.9555
2015-08-25 23:59:59.000000,199.2474
2015-08-26 23:59:59.000000,206.3272
2015-08-27 23:59:59.000000,212.6885
2015-08-28 23:59:59.000000,214.0492
2015-09-01 23:59:59.000000,207.0727
2015-09-02 23:59:59.000000,209.4932
2015-09-03 23:59:59.000000,211.1619
2015-09-04 23:59:59.000000,208.6202
2015-09-07 23:59:59.000000,207.5063
2015-09-08 23:59:59.000000,209.7218
2015-09-09 23:59:59.000000,209.7902
2015-09-10 23:59:59.000000,208.7187
2015-09-11 23:59:59.000000,209.4134
2015-09-14 23:59:59.000000,208.8816
2015-09-15 23:59:59.000000,211.0105
2015-09-16 23:59:59.000000,211.2516
2015-09-17 23:59:59.000000,211.1520
2015-09-18 23:59:59.000000,207.4836
2015-09-21 23:59:59.000000,208.6156
2015-09-22 23:59:59.000000,207.3897
2015-09-23 23:59:59.000000,208.1715
2015-09-24 23:59:59.000000,206.4176
2015-09-25 23:59:59.000000,208.4551
2015-09-28 23:59:59.000000,204.3459
2015-09-29 23:59:59.000000,203.6622
2015-09-30 23:59:59.000000,207.5238
2015-10-01 23:59:59.000000,208.3348
2015-10-02 23:59:59.000000,210.0869
2015-10-05 23:59:59.000000,214.2158
2015-10-06 23:59:59.000000,214.1758
2015-10-07 23:59:59.000000,214.4263
2015-10-08 23:59:59.000000,216.0076
2015-10-09 23:59:59.000000,217.0916
2015-10-12 23:59:59.000000,216.8591
2015-10-13 23:59:59.000000,216.9248
2015-10-14 23:59:59.000000,212.7828
2015-10-15 23:59:59.000000,215.4691
2015-10-16 23:59:59.000000,216.6283
2015-10-19 23:59:59.000000,215.7414
2015-10-20 23:59:59.000000,215.7010
2015-10-21 23:59:59.000000,215.1469
2015-10-22 23:59:59.000000,218.0181
2015-10-23 23:59:59.000000,221.2205
2015-10-26 23:59:59.000000,220.9430
2015-10-27 23:59:59.000000,220.5998
2015-10-28 23:59:59.000000,222.7313
2015-10-29 23:59:59.000000,222.1009
2015-10-30 23:59:59.000000,219.8737
2015-11-02 23:59:59.000000,221.3724
2015-11-03 23:59:59.000000,222.0495
2015-11-04 23:59:59.000000,221.7667
2015-11-05 23:59:59.000000,223.5589
2015-11-06 23:59:59.000000,225.5454
2015-11-09 23:59:59.000000,223.4220
2015-11-10 23:59:59.000000,223.2848
2015-11-11 23:59:59.000000,222.0683
2015-11-12 23:59:59.000000,219.6437
2015-11-13 23:59:59.000000,217.4427
2015-11-16 23:59:59.000000,218.9412
2015-11-17 23:59:59.000000,219.6463
2015-11-18 23:59:59.000000,221.8257
2015-11-19 23:59:59.000000,221.7660
2015-11-20 23:59:59.000000,223.2447
2015-11-23 23:59:59.000000,223.9857
2015-11-24 23:59:59.000000,224.9202
2015-11-25 23:59:59.000000,225.0229
2015-11-26 23:59:59.000000,224.8665
2015-11-27 23:59:59.000000,225.5258
2015-11-30 23:59:59.000000,224.7153
2015-12-01 23:59:59.000000,226.8971
2015-12-02 23:59:59.000000,226.6596
2015-12-03 23:59:59.000000,223.0234
2015-12-04 23:59:59.000000,224.2900
2015-12-07 23:59:59.000000,223.7182
2015-12-08 23:59:59.000000,223.0452
2015-12-09 23:59:59.000000,219.1618
2015-12-10 23:59:59.000000,219.4060
2015-12-11 23:59:59.000000,215.4480
2015-12-14 23:59:59.000000,216.3131
2015-12-15 23:59:59.000000,219.0210
2015-12-16 23:59:59.000000,222.8131
2015-12-17 23:59:59.000000,222.7898
2015-12-18 23:59:59.000000,219.6737
2015-12-21 23:59:59.000000,220.6311
2015-12-22 23:59:59.000000,223.1416
2015-12-23 23:59:59.000000,224.9912
2015-12-24 23:59:59.000000,224.1420
2015-12-29 23:59:59.000000,228.0769
2015-12-30 23:59:59.000000,226.2651
2015-12-31 23:59:59.000000,225.9926
2016-01-04 23:59:59.000000,222.5070
2016-01-05 23:59:59.000000,222.9967
2016-01-06 23:59:59.000000,220.8746
2016-01-07 23:59:59.000000,216.8972
2016-01-08 23:59:59.000000,215.3731
2016-01-11 23:59:59.000000,214.9412
2016-01-12 23:59:59.000000,217.9280
2016-01-13 23:59:59.000000,214.2646
2016-01-14 23:59:59.000000,215.7122
2016-01-15 23:59:59.000000,213.2707
2016-01-18 23:59:59.000000,212.8393
2016-01-19 23:59:59.000000,215.6816
2016-01-20 23:59:59.000000,211.0994
2016-01-21 23:59:59.000000,212.4345
2016-01-22 23:59:59.000000,214.8243
2016-01-25 23:59:59.000000,213.7910
2016-01-26 23:59:59.000000,214.7557
2016-01-27 23:59:59.000000,215.1946
2016-01-28 23:59:59.000000,213.4040
2016-01-29 23:59:59.000000,220.7093
2016-02-01 23:59:59.000000,218.3984
2016-02-02 23:59:59.000000,214.6858
2016-02-03 23:59:59.000000,211.6930
2016-02-04 23:59:59.000000,212.9830
2016-02-05 23:59:59.000000,211.0602
2016-02-08 23:59:59.000000,209.6348
2016-02-09 23:59:59.000000,206.5071
2016-02-10 23:59:59.000000,206.4923
2016-02-11 23:59:59.000000,204.5659
2016-02-12 23:59:59.000000,206.1529
2016-02-15 23:59:59.000000,208.7087
2016-02-16 23:59:59.000000,213.2103
2016-02-17 23:59:59.000000,216.1087
2016-02-18 23:59:59.000000,215.5786
2016-02-19 23:59:59.000000,216.4010
2016-02-22 23:59:59.000000,221.3139
2016-02-23 23:59:59.000000,219.4803
2016-02-24 23:59:59.000000,221.7290
2016-02-25 23:59:59.000000,224.0472
2016-02-26 23:59:59.000000,225.3321
2016-02-29 23:59:59.000000,222.9682
2016-03-01 23:59:59.000000,227.3255
2016-03-02 23:59:59.000000,226.9936
2016-03-03 23:59:59.000000,227.1600
2016-03-04 23:59:59.000000,227.4867
2016-03-07 23:59:59.000000,227.6841
2016-03-08 23:59:59.000000,225.6811
2016-03-09 23:59:59.000000,226.0257
2016-03-10 23:59:59.000000,224.8677
2016-03-11 23:59:59.000000,227.4517
2016-03-14 23:59:59.000000,228.8484
2016-03-15 23:59:59.000000,230.4759
2016-03-16 23:59:59.000000,231.8954
2016-03-17 23:59:59.000000,228.3554
2016-03-18 23:59:59.000000,228.4274
2016-03-21 23:59:59.000000,230.0592
2016-03-22 23:59:59.000000,233.3485
2016-03-23 23:59:59.000000,233.3895
2016-03-24 23:59:59.000000,231.6348
2016-03-29 23:59:59.000000,231.8137
2016-03-30 23:59:59.000000,230.9425
2016-03-31 23:59:59.000000,231.6086
2016-04-01 23:59:59.000000,233.6080
2016-04-04 23:59:59.000000,231.9481
2016-04-05 23:59:59.000000,231.5002
2016-04-06 23:59:59.000000,234.3952
2016-04-07 23:59:59.000000,232.6627
2016-04-08 23:59:59.000000,233.8900
2016-04-11 23:59:59.000000,231.1819
2016-04-12 23:59:59.000000,233.8373
2016-04-13 23:59:59.000000,236.8572
2016-04-14 23:59:59.000000,239.0756
2016-04-15 23:59:59.000000,238.2888
2016-04-18 23:59:59.000000,237.1210
2016-04-19 23:59:59.000000,237.4353
2016-04-20 23:59:59.000000,237.6894
2016-04-21 23:59:59.000000,238.2984
2016-04-22 23:59:59.000000,236.4980
2016-04-25 23:59:59.000000,234.5755
2016-04-26 23:59:59.000000,233.5142
2016-04-27 23:59:59.000000,234.3080
2016-04-28 23:59:59.000000,232.4161
2016-04-29 23:59:59.000000,230.4749
2016-05-03 23:59:59.000000,230.6176
2016-05-04 23:59:59.000000,229.8585
2016-05-05 23:59:59.000000,229.2204
2016-05-06 23:59:59.000000,230.6389
2016-05-09 23:59:59.000000,231.1058
2016-05-10 23:59:59.000000,232.7271
2016-05-11 23:59:59.000000,231.5311
2016-05-12 23:59:59.000000,230.6432
2016-05-13 23:59:59.000000,231.0534
2016-05-16 23:59:59.000000,231.9638
2016-05-17 23:59:59.000000,229.9190
2016-05-18 23:59:59.000000,227.2518
2016-05-19 23:59:59.000000,226.1368
2016-05-20 23:59:59.000000,228.8642
2016-05-23 23:59:59.000000,229.2991
2016-05-24 23:59:59.000000,229.2439
2016-05-25 23:59:59.000000,229.5365
2016-05-26 23:59:59.000000,230.6945
2016-05-27 23:59:59.000000,232.3686
2016-05-31 23:59:59.000000,233.3764
2016-06-01 23:59:59.000000,235.7224
2016-06-02 23:59:59.000000,235.3046
2016-06-03 23:59:59.000000,234.7426
2016-06-06 23:59:59.000000,236.6357
2016-06-07 23:59:59.000000,236.3224
2016-06-08 23:59:59.000000,237.1306
2016-06-09 23:59:59.000000,237.2799
2016-06-10 23:59:59.000000,236.5437
2016-06-13 23:59:59.000000,234.5873
2016-06-14 23:59:59.000000,235.5788
2016-06-15 23:59:59.000000,234.5405
2016-06-16 23:59:59.000000,235.9920
2016-06-17 23:59:59.000000,232.8920
2016-06-20 23:59:59.000000,229.8059
2016-06-21 23:59:59.000000,230.8754
2016-06-22 23:59:59.000000,230.4151
2016-06-23 23:59:59.000000,231.6281
2016-06-24 23:59:59.000000,240.5002
2016-06-27 23:59:59.000000,244.4346
2016-06-28 23:59:59.000000,245.0363
2016-06-29 23:59:59.000000,246.1668
2016-06-30 23:59:59.000000,251.9807
2016-07-01 23:59:59.000000,255.1257
2016-07-04 23:59:59.000000,254.8951
2016-07-05 23:59:59.000000,257.3344
2016-07-06 23:59:59.000000,260.1966
2016-07-07 23:59:59.000000,259.5054
2016-07-08 23:59:59.000000,261.7015
2016-07-11 23:59:59.000000,263.2585
2016-07-12 23:59:59.000000,261.4679
2016-07-13 23:59:59.000000,261.4052
2016-07-14 23:59:59.000000,260.7432
2016-07-15 23:59:59.000000,262.2272
2016-07-18 23:59:59.000000,261.6567
2016-07-19 23:59:59.000000,263.9589
2016-07-20 23:59:59.000000,264.3322
2016-07-21 23:59:59.000000,263.2698
2016-07-22 23:59:59.000000,266.3055
2016-07-25 23:59:59.000000,264.9951
2016-07-26 23:59:59.000000,265.5330
2016-07-27 23:59:59.000000,265.6021
2016-07-28 23:59:59.000000,265.7033
2016-07-29 23:59:59.000000,264.7652
2016-08-01 23:59:59.000000,265.8575
2016-08-02 23:59:59.000000,261.8202
2016-08-03 23:59:59.000000,260.9666
2016-08-04 23:59:59.000000,265.7151
2016-08-05 23:59:59.000000,268.5584
2016-08-08 23:59:59.000000,269.6060
2016-08-09 23:59:59.000000,272.0368
2016-08-10 23:59:59.000000,271.4664
